feature,mean_abs_shap
labvalues_absolute_eosinophil_count_mean_m,0.0
labvalues_absolute_basophil_count_coeff_m,0.0
labvalues_troponin_t_max_m,0.0
labvalues_absolute_basophil_count_last_m,0.0
labvalues_absolute_basophil_count_first_m,0.0
labvalues_absolute_basophil_count_std_m,0.0
labvalues_absolute_basophil_count_max_m,0.0
labvalues_absolute_eosinophil_count_median,0.0
labvalues_absolute_basophil_count_coeff,0.0
labvalues_absolute_basophil_count_rate_change,0.0
labvalues_absolute_basophil_count_last,0.0
labvalues_absolute_basophil_count_first,0.0
labvalues_absolute_basophil_count_std,0.0
labvalues_absolute_basophil_count_max,0.0
labvalues_base_excess_last,0.0
labvalues_absolute_basophil_count_median,0.0
labvalues_absolute_lymphocyte_count_rate_change_m,0.0
labvalues_absolute_lymphocyte_count_last_m,0.0
labvalues_absolute_lymphocyte_count_first_m,0.0
labvalues_absolute_lymphocyte_count_std_m,0.0
labvalues_absolute_lymphocyte_count_max_m,0.0
labvalues_absolute_lymphocyte_count_min_m,0.0
labvalues_absolute_lymphocyte_count_median_m,0.0
labvalues_albumin_last_m,0.0
labvalues_albumin_first_m,0.0
labvalues_albumin_std_m,0.0
labvalues_albumin_max_m,0.0
labvalues_albumin_min_m,0.0
labvalues_albumin_median_m,0.0
labvalues_alanine_aminotransferase_(alt)_coeff_m,0.0
labvalues_alanine_aminotransferase_(alt)_rate_change_m,0.0
labvalues_alanine_aminotransferase_(alt)_last_m,0.0
labvalues_alanine_aminotransferase_(alt)_first_m,0.0
labvalues_alanine_aminotransferase_(alt)_std_m,0.0
labvalues_alanine_aminotransferase_(alt)_max_m,0.0
labvalues_alanine_aminotransferase_(alt)_min_m,0.0
labvalues_alanine_aminotransferase_(alt)_median_m,0.0
labvalues_alanine_aminotransferase_(alt)_mean_m,0.0
labvalues_absolute_lymphocyte_count_coeff_m,0.0
labvalues_asparate_aminotransferase_(ast)_std_m,0.0
labvalues_asparate_aminotransferase_(ast)_max_m,0.0
labvalues_asparate_aminotransferase_(ast)_min_m,0.0
labvalues_asparate_aminotransferase_(ast)_median_m,0.0
labvalues_asparate_aminotransferase_(ast)_mean_m,0.0
labvalues_alkaline_phosphatase_coeff_m,0.0
labvalues_alkaline_phosphatase_rate_change_m,0.0
labvalues_alkaline_phosphatase_last_m,0.0
labvalues_alkaline_phosphatase_first_m,0.0
labvalues_alkaline_phosphatase_std_m,0.0
labvalues_alkaline_phosphatase_max_m,0.0
labvalues_alkaline_phosphatase_min_m,0.0
labvalues_alkaline_phosphatase_median_m,0.0
labvalues_alkaline_phosphatase_mean_m,0.0
labvalues_albumin_coeff_m,0.0
labvalues_albumin_rate_change_m,0.0
labvalues_base_excess_min_m,0.0
labvalues_base_excess_median_m,0.0
labvalues_base_excess_mean_m,0.0
labvalues_bands_coeff_m,0.0
labvalues_bands_rate_change_m,0.0
labvalues_bands_last_m,0.0
labvalues_bands_first_m,0.0
labvalues_bands_std_m,0.0
labvalues_bands_max_m,0.0
labvalues_bands_min_m,0.0
labvalues_bands_median_m,0.0
labvalues_bands_mean_m,0.0
labvalues_asparate_aminotransferase_(ast)_coeff_m,0.0
labvalues_asparate_aminotransferase_(ast)_rate_change_m,0.0
labvalues_asparate_aminotransferase_(ast)_last_m,0.0
labvalues_asparate_aminotransferase_(ast)_first_m,0.0
labvalues_bicarbonate_mean_m,0.0
labvalues_basophils_coeff_m,0.0
labvalues_basophils_rate_change_m,0.0
labvalues_basophils_last_m,0.0
